X0[um],X300[um]
0.2839254063329021,-43.43369457854887
0.6613560088490252,-34.80131308817745
0.7171688884261609,-48.18465632011248
0.16463158543402062,-44.3331292296019
0.04135186723062337,-39.40358900176449
0.12983811513970062,-34.57572056275107
0.43263397462117603,-50.883642258387276
0.24154011226049388,-31.42697233743806
0.02765841405564569,-20.997837711555064
0.7397229620405503,-7.3727827079891135
0.4642967384686447,-58.79008125016164
0.22281078132336862,-51.34886237490365
0.19136224795166312,-22.107857377318417
0.5563913224375314,-41.20759522095779
0.10878634067335168,-26.5789215317374
0.7326110410761087,-25.71289487651589
0.06300136428322345,-7.8582299199118495
0.08181792507363889,-35.47851971541612
0.008449563236770086,-37.70536674438069
0.1914887507987965,-39.50076953728462
0.7740380515705736,-38.75748402870169
0.0511245863279382,-13.169005210438211
0.26091103398177157,-41.005981787757115
0.5596837269072266,-17.70769250527709
0.0647649531717173,-22.68628542184626
0.5493886151607694,-29.05585298662038
0.49561580092584523,-55.348303280910336
0.18514820882435892,-21.74226530119192
0.3524139679152824,-39.56641718508446
0.36523342252745183,-44.3601364004406
0.4511832614491814,-30.553339427370336
0.07947562128455923,-43.36178840245488
0.7579925784395927,-46.42504106001166
0.7636455879640032,-22.46342077949281
0.010467604551966492,-23.47674729006273
0.09547796836188108,-26.762477488168376
0.6138187461340664,-54.12567464704233
0.34649311719973297,-44.91378503436947
0.7194636287944816,-19.272417385135554
0.042673440542547514,-27.45724242883191
0.601671084344742,-62.22316569584524
0.5908634055303773,-35.53243726981409
0.6752551257128494,-35.50889455035812
0.25308837529978095,-26.19474642197472
0.4793322710189936,-41.86709768643042
0.3599087978523435,-31.01174317811011
0.5742377140382349,-34.4622613179562
0.6199079164381449,-54.069890387765064
0.6533969481697568,-26.054677920180712
0.6497920748054593,-57.77101965106971
0.43768720001963857,-45.544062481073276
0.3968186151380322,-40.5772687892805
0.6891263066160351,-34.51084553467826
0.32128090529341446,-37.764053809138204
0.08152688227892213,-30.685404231567013
0.6030445543636931,-26.030111700298846
0.47502527501654757,-38.20688844983386
0.3267180873728852,-29.25045532592791
0.14547521731600135,-34.989150016534566
0.6835531636626317,-32.20771591968451
0.5119783737425999,-32.385269241885375
0.38353633787248376,-26.730366784596995
0.5027002509727558,-38.76314923657999
0.24878597614536027,-25.004262740258543
0.6346417807040716,-40.235510585614755
0.7383015251126208,-38.47149338421823
0.27481665856952064,-14.59752511630306
0.16865666167530133,-25.84015848258719
0.36769715215860094,-37.16460698383099
0.011968188951389715,-16.950694002831217
0.5537538708231526,-40.85474776671244
0.47469123691548243,-37.110617418882114
0.6645701225286136,-14.55344392533894
0.2150471954978131,-44.49318842352109
0.7576475526998129,-42.34829399168688
0.4886567829382834,-30.364796758358732
0.036181799899551594,-33.162923530951346
0.21018327756522215,-16.76278957573303
0.13925220659551166,-45.72744427784596
0.7853761006068335,-15.754361279964389
0.6746840367468797,-45.688766455521005
0.3045227261905448,-37.62681652802872
0.33645437920504107,-28.579346169418535
0.26153407350173524,-41.0549093254292
0.5034029725693093,-45.1059345211605
0.5177821921393736,-49.01693926325358
0.20529404397878911,-31.436509187739443
0.5899892031590735,-18.642299183817816
0.5718567613463336,-26.568572190107414
0.08394826575350499,-23.470647759494007
0.03306355060514532,-27.3604055563835
0.25202594254296456,-68.25273658319432
0.5352459309791086,-26.60883156297111
0.5301869113086307,-42.76056992679574
0.28808949876106454,-31.40607815345677
0.17981603415279315,-32.24478555248268
0.6166152221275937,-32.900327406317125
0.08593901888081286,-54.668468345778514
0.05123821764687567,-44.28466682478441
0.6550490560306357,-23.907159619504473
0.6323949714860143,-34.927976545959
0.16506427111764552,-14.371378479845243
0.6513150019287005,-39.46741121144254
0.4479358158052835,-25.77924940666562
0.38408035706133153,-26.138082319184466
0.373017400725744,-30.824614435908327
0.39412303180494646,-40.064665585331056
0.09088341468867718,-32.26100328089681
0.6271958146840959,-29.701684123144247
0.3918057648133716,-53.41073993762752
0.012069797312138775,-26.575347877410724
0.5438248764320729,-33.77816943150727
0.3839388805630404,-66.22992661022703
0.34245569543558085,-46.43022837597022
0.5334542916844209,-29.031825333364626
0.26233149079516654,-45.00867501135278
0.6006845628372844,-34.78867782808618
0.12329954653572983,-56.32909191212092
0.12113492795775019,-28.928356522436882
0.4731667415928456,-32.2065959183665
0.7976850867766303,-35.027229730289434
0.10391943810347107,-33.2828716877763
0.7164409512015811,-48.73587637266359
0.0840316126172434,-43.49204398037586
0.2048704262997978,-32.37787503216091
0.5286496129416358,-40.62199484300818
0.11843157471159689,-40.17216637816413
0.6705405134357572,-30.58874403450996
0.1463605746274812,-29.421266695323133
0.14045534167840198,-42.099467956769175
0.6595503905600815,-31.315810178992457
0.7376839784994259,-37.87665951205986
0.1642870318084218,-31.76552162733037
0.7232707040775028,-25.38875443878834
0.28748468088424917,-14.221161073222099
0.1133821110274269,-40.224108225392236
0.7750166193760868,-31.67615114416559
0.03086114226637653,-4.0319488978965365
0.7039264975058168,-42.70079387719086
0.28594887150593573,-35.45625850329386
0.4318189904984636,-16.517749443143472
0.5385618445675678,-46.71898577270775
0.3780917877735108,-11.600888247326182
0.6479074890914962,-34.46295014373827
0.7505602115067969,-27.302929898349515
0.14059709057381298,-48.20013942905346
0.12565619463954877,-40.27477427537191
0.03874407304739025,-15.472737756423765
0.0398942982590099,-37.02327327116164
0.74257965649352,-25.61281854775444
0.6568657080949549,-47.20017996868227
0.16116039635740195,-46.7233464847733
0.23460776713408427,-41.01569171206726
0.46150778417049976,-57.273433422775156
0.7350330223175486,-28.136714722088275
0.29394879824965897,-36.80193244838212
0.7397984143283196,-43.07825328685259
0.6524454359141068,-24.01648927291826
0.45995882731690907,-29.656910128536527
0.3750712858616425,-35.507543054288426
0.5582863388182234,-37.221483313184535
0.7832905927210182,-46.71099830102113
0.7582443020064906,-40.1620527851967
0.19391848974112352,-30.905232617558042
0.19315823609275506,-38.722378199600975
0.3376821819218928,-43.52607816315229
0.3618003032148638,-53.07893210040965
0.5131750170748858,-35.185150181119674
0.7145509806785272,-17.274894181063292
0.26162976384129033,-35.4157764959537
0.7947223740608691,-0.6099268510074218
0.6619995822211573,-55.471983308281885
0.7504430888670175,-38.68830239464169
0.15423468731596834,-41.89881799380423
0.09313745376047243,-39.34650955272804
0.28035467650138973,-52.054781148999446
0.522193877261062,-25.97562808993115
0.34759348513122845,-53.501149215474804
0.3708986429234045,-36.18352930912895
0.015660999543112907,-48.10006919536963
0.1281288629803723,-7.501929762102148
0.495127619272059,-39.38445189104295
0.26443938853893084,-37.214155689003874
0.5670338956759897,-40.30927725981758
0.10409017576546198,-33.75178822950382
0.3234078840607925,-34.82075767388216
0.7332955293441084,-27.524665443225253
0.5100906398827594,-22.8051143590746
0.11647129475282912,-30.989387956799828
0.2172855273466536,-28.894460182724647
0.4011470607186672,-40.65236597737298
0.5190592596269007,-46.772688608825916
0.7679627100667968,-16.322451166699953
0.7197035418793194,-5.645133988597937
0.700142743547409,-40.05997844266103
0.43925652217095945,-29.10205778920538
0.41121123930396886,-29.24110751072319
0.1815167134777097,-19.761565886720643
0.3399519012261573,-17.833155627450093
0.29847126528564544,-15.402769545526336
0.0877781615355767,-17.1498029075823
0.1850902099450151,-21.957086056778603
0.6936838232019615,-42.184425858299434
0.5478935024243766,-45.65695604231994
0.7837683366850985,-24.979752721762807
0.43749601709022906,-53.004322022642974
0.2934885600383445,-53.437403633267195
0.3302405024607422,-28.25400719209966
