X0[um],X300[um]
0.6975440085711825,-33.48351012055051
0.6525747070237514,-44.249888143603
0.31212222285985347,-21.74991108949471
0.5638964739229635,-41.13607183624128
0.5936968693662019,-29.955161957107546
0.6683837261866571,-29.040131734513622
0.6551825937230675,-30.95680172834638
0.4780844799945736,-32.10325987538811
0.3732817972276459,-49.41545251236542
0.3932911379154789,-41.51437091228188
0.4568145446206023,-46.449414945220205
0.2634546518084783,-36.87356540377419
0.5778355156573833,-36.45214198729999
0.5179018686125587,-34.599070399538085
0.6672598800050048,-41.768826406171264
0.11933663473486389,-42.95119033879178
0.08773530566385493,-14.880961040212316
0.5559958396938994,-40.45881678093523
0.32891941747492315,-36.10596630407688
0.4020377341872455,-17.064206705267722
0.2850537036570646,-46.71187121282687
0.2798332108329013,-56.998844704582176
0.33346359090588956,-20.3088533710728
0.2196869428919336,-50.062364007006266
0.49656329328885795,-28.994141034505503
0.34855260021848733,-48.95064878805421
0.15363551376997517,-6.659293693026796
0.4119669001745703,-39.00284953416367
0.46541395974219724,-17.986160321947654
0.16034819473289535,-59.8122939803994
0.305930934741103,-38.623196522473265
0.3607820418242555,-38.6354770236614
0.041868622771299435,-24.12671660312576
0.6592737467710039,-38.76383194328462
0.5152174901811183,-54.449147431541704
0.3614334701488899,-44.144126675626495
0.24528959040188214,-28.370262271607853
0.6779972411031377,-61.57095855875033
0.13678542983584716,-29.255604674444324
0.4382905079694962,-29.79971785660942
0.6499945467301846,-31.99877781828296
0.5398630517499136,-40.27119616943158
0.701934102333607,-14.603214978636363
0.058011602897012175,-34.75110817644404
0.4922272407526318,-45.76823581877043
0.701532624308422,-56.001275082283215
0.03648015606127686,-41.2204987433494
0.052482825739999676,-19.62643410479906
0.6133873880384155,-28.17767845240194
0.38933713820148413,-38.128668027414314
0.2063766797884954,-32.3264489068473
0.3955115113766743,-52.06954398731055
0.36390791553243473,-52.25479301526144
0.12179213134414875,-38.01995615198114
0.6740486075197494,-17.516968936001962
0.6028040032766369,-37.32123608415292
0.3737624947973462,-44.222077136851134
0.06135702324085379,-34.50393721256042
0.3848175148722455,-37.36913861860533
0.7810956018182623,-51.395719718215354
0.19922377785833278,-24.958649929400607
0.2163927100814009,-47.51922157946029
0.5089529657945108,-25.080280506688744
0.44273503512002543,-24.138278074381663
0.7152846470697306,-27.426370940702782
0.26177244761131296,-40.07312828871939
0.26537289277393805,-28.430002546897025
0.10903709540809957,-28.09149333735069
0.4271595865117368,-23.441635605822427
0.061431745455990776,-34.599313350984794
0.0023285773719138093,-36.20738578827812
0.3793596645413157,-39.038015073606715
0.1906452071064682,-54.745684687522704
0.5851883373445025,-29.664181119558055
0.763443297506992,-32.00713539968543
0.7133672617442574,-33.01743674500792
0.6210123320674779,-22.480401501748304
0.5871549259267834,-34.300962443213685
0.4204024906176755,-36.705362599062376
0.14781852864153286,-49.79286641977445
0.2553763080694469,-52.92797113840466
0.6325708650571216,-33.29196258186303
0.7772345882894466,-43.53602714428517
0.6258135459141497,-40.37980417804261
0.0700594257050093,-33.54617295939126
0.5835737510465633,-49.23075391618704
0.5270167050407267,-25.686234904289627
0.7473227893099561,-20.28885983752986
0.15631660983141843,-13.073356932227375
0.0749689107636197,-40.68138573021517
0.23889269414064024,-30.044013632843207
0.7111038946639545,-31.419613397161807
0.16230986038446318,-44.517885675312236
0.18532080382567298,-33.01578298342508
0.6786856301081196,-45.47826581286638
0.13300779410700986,-31.407806272067834
0.11595655706623909,-40.21815482394435
0.25719265949276865,-49.12165212195329
0.15396908662499406,-55.37650614967497
0.6013035754343732,-37.726820500778075
0.7505704428811081,-63.61621533393439
0.7378801598646523,-35.18931522885271
0.36331351503434095,-62.587757969612596
0.36892962072286306,-47.42149565962982
0.334976031819433,-34.49421951697547
0.5612535391077119,-32.32113246884992
0.6809911387673397,-47.391256970692154
0.6887951546628287,-46.501134152804525
0.7890777986706979,-53.871362926276944
0.348945287422368,-42.675178906610746
0.4461312768937856,-53.083955894545646
0.7429316593877959,-30.470200495870177
0.09690661398590361,-36.197000464953724
0.7931899242294705,-38.536918616273795
0.6722971674870472,-28.962317574709612
0.5025502252456374,-29.15582566231129
0.5937899378999879,-24.099430890281262
0.5301237087837459,-27.02164309615058
