X0[um],X300[um]
0.3725638366758746,-46.0581960963632
0.22594599543738658,-21.664271885367363
0.4729059503330418,-18.032465146495426
0.36571109399531915,-44.19971723054776
0.7887996713036336,-22.88912473375052
0.6114413381575139,-36.18951524272799
0.16961088402299698,-38.57467264346494
0.599275689629902,-56.85645816831159
0.13775125600003477,-25.121537328505177
0.04482982864534542,-33.761650455595685
0.6234517327689248,-23.502261488103994
0.2833438261404722,-41.29267362117238
0.5292536174955174,-40.84931233910191
0.7523367413977323,-19.38023328688965
0.4937872094289395,-3.4060401195972103
0.3080638251730463,-45.72832272057297
0.7850844850090128,-32.486490559242085
0.4097581910847087,-48.35594422397888
0.7392513448749101,-31.681617803210194
0.6131622678599709,-38.04698828070879
0.30200802194561,-17.446059866811915
0.22320019088465975,-25.314109215943247
0.28873462012305806,-40.45717305270121
0.44493479704644057,-23.71344626015255
0.012975642184619574,-29.953699451614273
0.7270467249301249,-24.97946092928136
0.7189830067308404,-34.5213504201819
0.3565777219800625,-31.626206883021926
0.490029649806141,-57.813684063202416
0.5561091946920178,-48.177060334125926
0.08864808808756922,-46.683262517430265
0.6032999989750256,-36.91035314522345
0.5797461866770298,-14.723357777027415
0.01734679812873763,-19.417150678443306
0.022425633849991834,-31.626576507193107
0.29270775155338635,-29.129129084214043
0.7535919896181125,-38.63326045778409
0.16984762576981788,-44.24650484005473
0.707603733369681,-43.68003368884319
0.15041588419239052,-35.08702943268202
0.6224056682693939,-40.527974303448815
0.5422180470737421,-47.37948622566014
0.4886857858122311,-24.225660671555982
0.18046027591075342,-45.25458714747274
0.26455615560871354,-22.051220782175335
0.2875648548087459,-40.051686121051794
0.011787171163971079,-44.5727868734857
0.36547259409362937,-26.003797079567118
0.38843583645719226,-38.76948927793372
0.35462728819880596,-12.16629819227361
0.3831745815326209,-58.08619618559951
0.17519670535521048,-31.335491626713345
0.6722184990480837,-44.5786703077032
0.4606241739575418,-22.55514949633698
0.4883319508924162,-49.771824658196266
0.03550907934982348,-30.137261747325688
0.016159037156240254,-33.20855743267087
0.11281045505883798,-27.376720912689766
0.727121171772994,-53.250933106469105
0.716791422712171,-17.224413268720884
0.1746054270410453,-13.198362071812278
0.7377609625287656,-26.132665287103716
0.32301097255699446,-45.33935047024437
0.05165955522310322,-40.24721461433175
0.1191781054116981,-31.239692466910608
0.4644212923812033,-46.64258081505377
0.6928511123998957,-29.286956295350485
0.2620434457044471,-38.68381088523295
0.6833053099802411,-18.047297520263704
0.12197576710743299,-24.07344096903084
0.15099759517966255,-28.255422401970847
0.6643102497781899,-30.79569659164978
0.6706281800861189,-59.49541816888864
0.17063339234504538,-46.01939644600624
0.30508253851615585,-38.161919384694905
0.05444433156279338,-55.19298620689807
0.5104729046697453,-44.80069538916384
0.5140914624426053,-41.96490258665107
0.6627664384773964,-28.481849519832963
0.6293311280098842,-50.51340571470742
0.1651991012821543,-19.3342793558258
0.3609468053684169,-29.910927429772464
0.6501635390196834,-30.388455259847778
0.23129854727805998,-40.1576721672115
0.546082378584959,-35.47530611550234
0.5975693700185657,-35.477781873456934
0.2952505995673412,-33.84873614155022
0.2874929917632451,-34.67477525282058
0.7705559014915524,-24.872899235215932
0.1887815884556507,-36.306484558072846
0.3674704701416387,-29.489298000747787
0.738170124563453,-32.262149559296276
0.5949602608495587,-29.785778433222685
0.5614519023657637,-33.043859953074865
