X0[um],X300[um]
0.012744438191406627,0.6655600331741237
0.10118651246885096,1.4216972357482591
0.403822786338061,-0.9283760784551471
0.609950807696892,3.9419904471059937
0.47947336035021515,0.9564760210432921
0.6326412802642616,0.22018369284077105
0.23357371999234688,-2.8483216817536383
0.20403590096271557,-1.3641775133073528
0.6505506762633009,0.3818547243276678
0.42151958084548813,1.0584282989720242
0.18956215754204653,-0.37228170904059554
0.3840539019572739,-0.261067615619902
0.5723111464131253,2.529150710194406
0.28287469374373364,-1.9857217340270439
0.4379401473615275,2.6572525621182272
0.6714425363690562,2.922815806291988
0.35635147179976956,0.8499482987646211
0.22945063090690665,-2.395406835540752
0.20483939969710294,4.3836600701838
0.7746896729722775,-2.4870550138670793
0.602256014483439,-1.8937953310208067
0.6069898550307886,2.116431957888559
0.6676506423598478,0.22140731828835847
0.22377099837554218,-1.3185952001860008
0.33636360149772315,-0.4571864486054641
0.7529925279276968,-0.6410027981393621
0.31571892526899376,1.4610831088393463
0.27441935413592616,3.395385645834153
0.38028795718314784,0.4993424478496071
0.48931247541240375,-1.0120103498974946
0.38506526780569905,2.1467642743481146
0.5274333049387363,1.433181900226004
0.19768547029965236,0.6874143964797879
0.043587739868825186,-1.3689202282359203
0.2328675290279314,-2.8563137367845166
0.373578381290442,1.3019522879269272
0.7785978831382265,4.78340994426341
0.4409059951686149,2.9626452409987136
0.775812458735503,0.3302647809673155
0.26834549820339815,0.9313738585604234
0.7511509493858295,-0.29660689802809814
0.007469984777417249,-3.569441913218757
0.3433465384431409,0.31817860344168303
0.6703935315299684,-1.0769914449201425
0.7543067091141039,-4.429090688642118
0.25067989727386575,-1.4029804143001081
0.5643118956409038,-2.4885659221473233
0.12482821111548087,-0.45784887923168754
0.16970420653998275,-0.9709042867799034
0.33254204651849534,-1.0768522281577408
0.33553520487139005,-4.243400048918242
0.2892970694739157,0.5714190152432334
0.5556908173796667,2.868381769899821
0.06215315322598354,0.5844335606127273
0.20617514512075472,1.306856088601859
0.6138779742258331,1.329844489231291
0.07983031615549169,-5.547362410661681
0.7273927590088509,-1.0890869360487399
0.7917205121146145,1.3628718922809648
0.7099831183023309,4.136148360464324
0.12636460689279003,-0.4517984330609683
0.5937425398034899,2.815121281760373
0.617195335493773,1.9604261526134734
0.09768861219379676,-0.2834495961478434
0.14353358430844507,0.5005424751076261
0.6791877756136102,0.8187859525596252
0.5665903804380983,-0.15890068318911388
0.23969571733040482,0.29356609430806196
0.15002314323164906,0.7582211474801877
0.6772772527942014,1.4063066176548613
0.22331475964190092,1.2747915827360825
0.7063735267775997,-0.9075335760266706
0.13161829702550368,-0.766229089664025
0.7727813440770002,-0.4035172598216939
0.47749822905521183,2.8396241591605174
0.6277343419403811,3.7281105310032503
0.7908236914381607,-0.4598482635868766
0.5586984825201087,-0.42563238617672433
0.6032974449540478,5.136884726154928
0.02678519399401651,-0.3888383667588666
0.015103533029996008,-0.2085753340836084
0.33491634359464684,2.1992938828900606
0.6731448405419485,-0.0030397929632945964
0.6026018076038049,3.492745475440831
0.26636676779673546,2.3762650876128832
0.042629665009473516,-2.5356588820186285
0.67127443059151,0.6020858723780651
0.7384846719628855,-0.06140466532352351
0.43436397483101574,2.896599385819715
0.12942008589337384,-2.6001303936177873
0.7384861613642699,3.865059279921506
0.5417310569868831,1.4966773845773653
0.5923553220327382,0.9575078615863224
0.44225596207239515,0.39859497250051334
0.3009036370504558,0.016669863778508587
0.030321241044996585,-3.584199776478141
0.510532504978424,2.3131952818253025
0.4868200489634218,0.6083211078879037
0.7752358823131545,-2.6235997756453266
0.6900794633421217,0.5073231959091589
0.4439940138550986,-0.17259298151665048
0.5951603536397383,0.03316004623038553
0.6178847506332613,2.2395630122827397
0.4972707331945346,2.6449288807084916
0.17385688771687713,-0.5259973825640828
0.46161526869986746,2.3439619701566694
0.6371496737849891,1.589033409438282
0.755429367391903,-0.21111485843457656
0.6904441881924894,-3.501627864900109
0.13575343857383287,-1.5583043754849892
0.2694254291534552,-4.0167467329033055
0.17223640756619477,-0.25348283065432387
0.26520406561283555,-2.00550911591532
0.17191105115141625,-0.36556460879965
0.6647542856992364,3.9072738613673303
0.2830100578323429,0.6883313003994167
0.49599118849762347,3.1511565061147317
0.21047197226082065,-0.45106848720963133
0.6637010054078697,-1.8854733695354313
0.39424780726496444,0.3100396092803013
0.6990855581584594,0.9692380534106876
0.38610561202632177,-1.978235017951228
0.3059832045298041,2.899134331992057
0.7759072474698088,1.0406688495095988
0.04390887962673658,0.6432989251821342
0.47716298334575813,-0.5603819383865736
0.7421540712180124,0.5338366184186609
0.32627292213621817,2.2640889312746255
0.05409402263333814,2.1280671187116447
0.746742406522872,-0.19180953505054277
0.21059135474797686,2.0270703713767886
0.3169410938572239,-0.8595525223844716
0.3551787520528651,4.482964856093413
0.4595590269482684,1.175229702093102
0.2624303773644018,-1.2402039964162368
0.4052932709295403,-1.2704060906046375
0.2706558005739919,2.7685724192072807
0.570249787583175,-0.4145568277730839
0.20706362262521483,1.948740958451962
0.07788861086931141,1.6804988025205851
0.03777308922133127,-1.5039450003006865
0.16525053792514488,0.6569470475951199
0.5671518574931333,0.5070879528363643
0.27309721398300335,-1.8742258951453634
0.11245370401443432,-0.9612636558148756
0.5269389459438752,2.0714093204318917
0.5089026026939976,2.9225777720959245
0.7539381031433323,-1.8502317284416037
0.3771190769544595,2.8369581327073585
0.5513869002590437,3.2281362675124536
0.21633475103325817,0.12466011383867695
0.17677516749076227,1.2224305901157602
0.13196319713297502,-0.6736786781501718
0.6579880328750474,-0.3296722701034489
0.6677794937655493,2.7699560816468534
0.31921035599233094,-0.32038136321867217
0.6711055030477239,0.7520428996157295
0.012080964144456807,0.6951601988284932
0.6039112166763348,1.6131044531557954
0.094834366398654,2.0631408309745303
0.6500580713969385,-0.1880649800928158
0.4855870486196288,2.8782273328452597
0.6853965419755733,1.293176825830757
0.4468345560670976,2.3207817638271546
0.44354679350794435,1.3315405466187458
0.22666865871392272,1.337280096306823
0.3531789534464871,0.9140262760893555
0.4363960428628896,-0.2149561198432779
0.13709961144717156,-0.8629200823860931
0.10922339363320087,2.6380924445604594
0.677195805917772,2.743584194324144
0.25214777720654463,1.3015135009914007
0.7851387393120369,1.7702476416796662
0.19266081081080433,-2.796875798437581
0.44449870698326843,3.6752998789363955
0.4665426471684955,1.8032558313319695
0.19105795319067528,2.7391085947764657
0.2742096166333334,-4.279600312838264
0.6333795097605028,3.7218012519739583
0.003616104579088031,-1.297421989366352
0.12133047060338198,-0.0952434653199713
0.7010474318384214,-1.7435476135330035
0.580322489834093,-1.1243715909024512
0.4927055002433789,3.819199198576874
0.6647443241630804,1.4059214081552494
0.2642837713048411,-0.8377783368939297
0.21868821313124878,-0.5497266198143894
0.10341945410082075,0.2967590654459118
0.3228888910693738,-2.193876413685823
0.34237941404539773,2.3494975698560707
0.6191304005952847,-2.9715170688027936
0.0658170012056047,-2.113649190835187
0.31360849848313405,1.380070721499401
0.7685330151423603,3.12775731334699
0.34339494582399044,1.6600532247729964
0.47920375289271777,1.0178565989312975
0.4122439719675507,-4.999399558155471
0.6341152606140151,-0.21865474403298513
0.28446501594696016,2.7791749137446002
